latitude,longitude,rainfall_mm,temperature_c,soil_ph,nitrogen_content,phosphorus_content,potassium_content,organic_matter,elevation_m,crop_type
,29.270863017691,,29.65398101180561,7.544344435254065,0.6867379647945786,0.6166355597335136,1.0412638449662495,4.995525275401788,,Wheat
-1.7128653525516433,29.851917845828943,364.9416709905454,23.09054771147739,,1.9493039083807837,2.2329705037931844,,6.368405778587046,2219.392608090906,Coffee
-1.8520824720368263,30.37323244638206,57.63818887142133,16.367064006199172,5.1891488171253055,3.0188509760015374,2.2303656405103185,1.4899784698136924,4.835096276312786,1058.310545525034,Wheat
-2.063156289702937,29.050918967878697,,30.675196849682145,4.9199750158529625,4.3607071129879795,0.4489451789605101,3.0158421158034137,,1988.4141909021141,Maize
-1.5822206579164309,30.04613040087026,387.1880519747426,20.71516649185412,5.645215888264925,3.5011735135640634,1.7301379334769629,2.247693124309699,5.229757214886032,1408.8366232231008,Beans
,,246.05886421164467,23.65533759198525,4.962126340720594,2.4592834552988814,3.4278107144120877,3.285494141339955,8.49718273577378,2307.3185210621896,Coffee
-2.0617830271971727,30.386594293064796,377.88786171158216,28.70887766443803,6.689535373166814,,3.438999125779175,3.8424093756760125,8.112844553567362,1727.4884268662495,Beans
,30.456587367748053,68.29025775010831,21.64912314297424,7.304258738193142,3.7366034025912436,0.48702689318675585,,4.399795802809387,1458.3646889917386,Wheat
-1.8158950236744462,30.41639973367015,196.57766167595648,16.13171312293431,6.692368523644868,,0.4538114427165403,2.4548320074906385,2.685802672646013,1776.4584035341518,Wheat
-1.3222360579104797,29.711321324986194,,,7.297401788997398,2.8741458797247454,1.1245123603075478,2.0240321934042838,4.357780259317824,1572.9370285679033,Wheat
-2.2004893267624603,30.29306397648397,305.7873377432554,,5.5879686488298965,1.6650692365691282,3.5115876439605747,0.25626943675824,8.34906506986459,1846.4515970047453,Maize
-1.7286483423795826,30.266824097802605,393.45398167403636,27.83468794597116,,0.7377200886412489,0.6027200817866458,3.938855717374761,2.662509090284227,1171.7993024895222,Maize
-1.6113781467069364,29.478650709864883,139.78552185548673,28.42958297334414,,3.7673818316773273,2.9079875302470404,1.595576378042666,5.482145285648619,2495.4857542188265,Coffee
-2.4303243809200032,,278.96111051592607,27.645643072752797,,1.0458634910249036,0.4945459164911026,0.6936900342757805,8.157919105627101,,Maize
,29.05551145207324,119.33417146590905,18.979842779188736,6.68508330091653,1.8624880772238523,2.530237629616519,2.7001645360461812,3.8580360137195986,1522.345959561053,Wheat
-2.2442138144690627,,247.86558910006346,23.3666772820456,5.082575767927063,2.8961190854775385,1.4886624665646648,1.2087243274722914,6.600991551525626,2065.3147724743976,Coffee
-2.4024226105220805,29.345013255931555,212.37637034091767,30.018795967266364,4.32491853922669,,3.1767644555668815,2.384535256631086,2.833499953463738,1545.8491097429987,Beans
-1.07667169412,29.18085032866592,390.20186537103797,,7.9703271819510535,3.2026243864421122,1.0113927504189182,2.388394840593906,1.5381547309975192,2249.9114575431367,Coffee
-1.051551950388161,29.115429802443813,262.9845454437633,,4.624806031722397,1.2481489865736528,2.5928871346208435,1.8383463015211898,8.046650138382136,1681.406086540638,Beans
-1.2874039778253084,30.04443316381721,172.3272302303866,20.526382169317074,7.953683975853924,2.2088183216974193,1.0191618848459514,3.360862600625666,1.4402019223827147,2079.3376198981523,Coffee
-2.043079346239944,29.5098124456521,89.93352471077668,23.64037855189012,7.90911973026579,3.27737402202635,2.8832751041374,1.1333715400662279,3.0781232532560536,1161.1798246628298,Wheat
-2.3534918289904243,30.08715015729314,102.9363900572271,34.6073748188437,7.175272415632159,4.864184890852031,3.50734433478692,1.8496671073091633,8.62353950897568,2269.1787783326677,Coffee
-1.4736504602317646,29.098034511198414,128.8609254829323,16.35005093367644,6.63769184832799,3.774340119648599,0.5945270165943641,2.1969993015047886,3.7914582272473383,2103.576980167165,Coffee
,29.472935506745916,137.8383314691043,25.3740198876119,6.311228201004338,4.65171690692281,3.4797231855224635,2.6881364109924686,9.74393082038453,,Beans
-2.316942647732832,29.809236938563007,347.7156202443982,18.58729364024421,,3.929954262413797,2.414943492215762,3.157490216971799,9.807476180351667,1217.92901461868,Wheat
-1.7572346348330947,30.186084747258445,246.42797589888372,34.413530908194886,5.157758086477951,,0.5957309143813935,1.6397484032251988,3.0486221943087886,1474.4385230884366,Beans
-2.4484172183271724,29.478128754398107,233.18681898102827,17.266070094549285,5.870724849939508,1.3641051611135504,,2.6195830819767245,0.8892931113739593,2464.1058790478564,Coffee
-1.1360193968818268,29.938837064655512,90.16910515422612,23.072020047231824,,3.5000854335163085,0.7273551445918818,0.6873827169672245,,1385.2473618505878,Wheat
-2.1118300275999746,30.32896662235428,351.04889267230226,29.75769969669212,5.644761903477964,3.305208046819582,2.831356766579621,,4.784371775159265,1684.1908134199498,Maize
-1.5062165734690272,29.923794782273458,,29.091088560548904,5.709945816361072,3.211111267057699,3.0595857242300037,1.5939293450419139,1.4571520176159747,1045.0303385760044,Maize
-2.0324333858658834,,73.68392666500056,23.454572737878646,,2.7040364059470834,0.512606429063916,2.94513354570811,7.221466780291407,1595.8412943493488,Wheat
,29.03660117233481,297.742284030419,21.930483359054364,6.256927266738144,2.87895471795174,2.073945425509113,0.1793302193404928,0.7961616365632516,1856.9800231496542,Beans
-1.6799345809850805,30.305148310851393,240.23837606992612,22.952247571057413,7.402298112060464,2.0049913720314683,3.277037718501077,0.9002298573287473,,2429.6869187619477,Coffee
-2.2227183167117093,29.03190411627558,78.60387101137239,20.285525263172786,,2.836907116890364,3.7510358620488864,1.9996219228619543,1.8171990265763853,1775.1040674100966,Wheat
-1.0456230583531623,,210.40522453502976,19.106658774135994,7.737732155013766,1.3890015755531522,2.1027196802929033,3.5251846241561515,1.7094628480938876,2228.660989266532,Coffee
-1.3373007649583282,29.793405701040818,219.64370049551644,24.6607939511778,6.756350614992918,4.123284788121696,3.8060889720844875,,2.168886830701553,,Wheat
-1.0907515876537164,30.408601547769344,108.02108905714651,20.370675121352146,7.293092850720121,,2.1891869847785164,3.7264948809461282,9.622530405674633,1061.177520153277,Wheat
-1.1577589743585268,30.198174853660497,380.9943514500988,20.749233297945004,6.224762770520046,0.8823483045025988,1.637342928939641,,7.085108922411537,1472.5124127846611,Beans
-1.6031500317833722,30.496901165800008,347.49138001823167,,7.1180668056962535,2.4631071186072084,3.407992201356292,2.012751477270205,8.113029586904549,1863.3242617466549,Beans
-1.1171886474653248,29.526067723177565,284.15781806518794,34.37074663399784,4.064801589357868,3.462383477777278,2.022632570786547,,4.277532364461154,2425.8909488966865,Coffee
-2.3672612469221206,30.15078243339669,211.8034463502125,27.072744011187503,7.273521699118141,2.469725712200936,1.9404197912016399,3.2303593521936573,3.694970911297078,2288.69553962685,Coffee
-2.2060257063712823,29.602896370413863,194.117939554578,,4.1605554363414665,1.7453935937808887,2.0122187086983305,1.0631651086215437,2.7275980644401145,,Wheat
-2.432159066634193,29.719813430455865,277.840713502834,16.511672277081338,7.55965350545145,3.011770327506983,3.402461507292007,3.608488708552029,5.066156268967885,1330.1647450287453,Wheat
-2.0120045038551035,29.941258194827554,240.90115429241692,34.02846441691132,7.967850988954574,2.0615105093548998,,,5.7423729685746006,1301.759450670851,Wheat
-1.916984065465777,30.310515671279507,71.79558705865996,20.945815806146673,5.176269848707111,,1.6737279705168238,3.778909436309184,,2383.7483444537547,Coffee
,,229.3759270696161,16.841339721649508,4.841274225143175,4.651903128216074,1.3998694534950475,2.1288989075020512,2.942625787987598,2278.999229652581,Coffee
-1.256893736272106,30.152410120796777,332.2412660314938,26.980891743007632,7.061453455432163,,2.018519293752604,2.740665760656213,9.51221376857841,2162.325148379423,Coffee
-1.9648700099596161,29.626650173251,210.7339571589353,27.47297556580532,5.0121053636810124,1.9754779730821634,2.333812787974725,,2.1127057329677905,1589.1026713363412,Beans
-2.0785982354689287,,68.18480214399395,27.970096402373763,7.462249532688814,3.8170958628048757,,0.6109570127368158,9.673705160280917,,Wheat
-1.6859558752626274,,325.1973697844116,20.348040557150824,4.411370368629907,0.6652082456737999,3.1964248303908036,2.4437330604902394,0.641133163821286,1696.4976171927292,Beans
-2.288613662537856,,120.47732374759104,15.302213684289502,4.5038207855174335,,,0.23376181508291552,5.070694072260033,,Wheat
-1.2967045288689405,29.165711169697094,140.51729221081357,34.30030738908944,7.916606220402462,2.0134552742165006,1.4027776388378426,2.040507725216031,3.6669944621073465,1757.5420692231505,Wheat
-2.3881740344803437,29.531933236461164,107.64722370130356,20.017860913822048,6.695355593080018,4.642411482961496,,0.7038864583188869,4.766672432337383,1045.7448217791316,Wheat
-1.019669595099224,29.43085848748112,165.57527270502413,28.520525761050948,7.387548897715812,0.5540136227270714,,0.8133994112521303,5.9213135003174955,1197.7155602461887,Wheat
-1.3416328460550138,29.444462180683985,314.86302699102225,29.13259739757419,5.2973175094060725,2.987666940732571,3.8021965698483364,1.523685510101146,4.638097001120736,2329.8843942534195,Coffee
-2.2019264776987413,29.350411626574864,231.78505082637807,27.200148341589713,6.705934998082418,3.8329861147998168,1.2898887785961537,1.7865049501943617,4.441045077865152,2127.519650547135,Coffee
-2.4917168243145964,29.063139784454542,121.7084459527494,21.258147884272965,6.376967309234389,2.6825809438581856,0.7585512285314376,2.5303724556755305,7.4608724464264125,1634.3026135886307,Wheat
-1.2768078573177488,,357.2405273532143,20.421925075281315,6.412600480491788,,1.8966238874544734,0.39027083191021106,7.015824613321414,1775.7255434258159,Beans
-1.4397139842285744,30.481583584604046,357.85364923303524,26.95336565405406,6.730129838150886,4.87607625512556,1.29764219910497,2.064397868826034,,1554.998328939966,Beans
-1.4064892479385191,29.641659700603793,354.7024487661024,32.32191267223383,6.301436692516394,2.8310469411924406,0.2371210760576572,0.8122380079870943,2.874610321775208,2111.1698007410087,Coffee
-1.3430944799710813,29.576489970739523,133.57867398353875,33.93467457846791,5.716249477210663,,1.3602663473897274,2.338503182623793,6.290520842663604,2176.2807688481194,Coffee
-2.3889330223988643,30.019470924039606,207.93377046334584,17.11811608807515,5.103690777522187,1.564744022183783,,2.5858779878186158,6.059350461232111,2144.927785304739,Coffee
,29.327380831797598,,18.0965722519544,7.074325323652808,,2.251678250877871,2.27116610055613,,,Coffee
-2.3261964107123054,30.424941775925337,320.20436670849665,33.89472517566159,4.905089720012745,2.4311727138124484,,2.9793524908654,5.117546648075469,1306.7565080391937,Maize
-1.2053448611866098,30.17951752162333,59.50859742894593,29.730704566695852,6.769417224617657,0.8370312890089269,1.8444807493851425,1.4088760525395152,3.480930361404423,1506.954968860718,Wheat
-1.5650528097586631,29.134116503468388,72.82160694117222,32.65987649659546,4.933331290597307,0.9777215909636026,3.865519881115589,3.0839157073692105,1.8475217773613593,1704.7681524755124,Beans
-2.003652962721026,29.626371163677394,,19.052652682706864,6.501320679817816,4.268626338284486,1.5716590611982153,1.7877916186619554,2.5311115012959617,1496.1894871414834,Wheat
-2.4046624745709644,30.318677461343245,368.22707205154603,26.751717422188037,6.988313068516115,1.5791897849296561,1.1070845717139337,1.9883195434581276,1.5023796408114103,2132.410300237493,Coffee
,30.417098033437114,,29.022791888349474,4.874855555626157,1.3773122217438374,1.0495214718603645,2.6275982963181788,6.989160964306179,1494.030286374932,Beans
-2.0122250169598797,29.701102266874805,224.23437781200158,,4.239773203445234,2.7721015306256267,1.8852819895461232,0.17159769759697346,6.776910234536939,1207.3481301780057,Beans
-1.4055907324929038,29.920117083816063,86.9157949848207,23.16303381733396,4.523894971976697,3.9593620911313083,3.062128579996082,2.6505774635389683,9.530760530008791,1598.560678072456,Wheat
-1.5436637929671804,29.250550919138114,279.87303665350294,15.30789783382617,6.423987869084102,0.7787593336054457,0.9033539183350454,2.51248208138125,7.431944929648792,2469.8716491735704,Coffee
-1.1691808861355102,30.486752939205466,337.7361062100789,26.658521136085263,,3.0956356383721513,2.8662548958489955,1.3084037553377916,0.9944354681832488,1338.8221194003638,Beans
-1.7916776122570761,29.347507552075164,183.14700262764683,20.062030783592174,4.1799872849416975,1.0364469927825801,0.1824843110627235,0.43459771110800893,8.900329152325066,1918.2379884148436,Wheat
-2.3206086310925476,30.41409766120269,321.4641478238646,24.005084922857804,6.9366050361665845,0.6640747287152831,1.7338386141373896,,8.695414047984395,,Wheat
-1.4301328191655074,29.974469973488553,387.56682886528404,34.151620301676346,5.3652745838002085,0.7373477847299783,3.1258737542908688,3.7005726132423913,4.711543047340637,1106.5368514739898,Maize
-1.3588224270746538,,121.31826069469118,22.980706352848692,5.91411347967809,4.253738486937986,1.4210585275202825,2.7881893527807646,6.065698980015255,1731.8149089970893,Wheat
-1.6580842036457557,29.769032766524763,233.16537091815945,31.796032133288534,7.7154381993822625,1.030876176326277,2.298574695637058,0.5957001937058876,9.77274415848893,2053.246492972469,Coffee
-1.3435492300681586,29.346004717576637,150.49828532960146,18.770812114985024,5.327886018943381,0.7031811398553138,0.899419008021052,1.491220360304735,5.5568914565575795,1769.829963741728,Wheat
-1.7593066054534139,29.264792048008264,327.49904666184375,28.449209960500575,5.861347735757944,2.470549492143105,2.993782025392072,2.4106836762162263,9.100557369572853,2308.1590956198716,Coffee
-1.715900755927009,29.330729313605264,252.15767805840514,34.54013908877887,4.054729659042724,4.297970623739111,0.3038885027481625,3.35872964985353,,1433.405524986374,Maize
-1.8586884724621755,29.279657393216382,272.1038461426063,,4.326394880019354,1.6808376942018586,3.4249163150144515,0.27027762198073324,2.314992752732487,1129.3737569559473,Beans
-2.461871309883857,30.16937671035013,329.2699558655629,15.16639884454384,5.034366364539136,2.397706778866624,0.8729659070445057,1.0228692127330345,4.68717196269252,2404.848417487009,Coffee
-2.338162859510043,29.525187888750096,188.5896654318592,23.671655852652286,4.111408963284298,,3.51015232366249,,,1567.2945242923286,Wheat
-2.4528562214698986,29.086764014845095,370.2815239424651,16.852509661027344,6.5255013041930034,2.5208533136069415,1.4748640410720177,0.1357456457168843,,1864.60832718045,Wheat
-1.5453843831043295,30.453653945211215,236.56010353614897,29.967686993524627,5.70559342720649,,,0.8854565008961608,9.888490093860275,2188.004689195294,Coffee
-2.02846602838551,30.325678827445138,105.28418799237181,33.29097327697118,6.192580810912088,3.0690817418846517,1.344978661366135,3.840194286294567,4.194089216504106,1486.470495813371,Beans
-1.737143963252946,30.39162842479282,293.5646913590808,23.680419454175176,4.698588743585319,1.9959201147846433,,2.4922672014364675,,2074.246807266417,Coffee
-1.1386502891108605,30.492361733969652,327.64147265338903,20.17423284310882,5.1837281177464645,1.9198993129841098,0.59388478952166,,8.111129281305587,1203.1282747267421,Beans
-2.1260616562766876,29.26084287382923,160.86658697363436,23.688066380132195,6.6552978994109,0.9798062852146905,0.7962271781631349,0.36126526814380566,6.241616831286677,1436.9406208082578,Wheat
-1.8844256154465553,29.59436302835399,350.0127399495635,29.46895635700002,7.8612108945216,,2.022817488119329,0.20994622774416644,2.386157159247916,1217.06595420478,Beans
-1.366673292185427,30.13735771355614,367.15013916801826,15.18108323160742,4.201667094408837,0.9477260099283409,0.4195599122487699,1.0545058105840164,5.200870337903492,,Coffee
-2.1568027517625663,30.044030927080687,146.91657058223313,26.789079789693943,7.561537283421064,3.949681751204232,,3.537794696396751,7.551947332570381,1333.973852840178,Wheat
-2.3845301352568105,29.230843859509783,394.2325154503277,27.26583369774758,6.307524805244833,4.848234339866837,3.780688890626856,1.722063251760287,7.818911977152116,2076.1053331078156,Coffee
-2.065372820629348,30.223749687485927,99.24903481706545,27.75376493791871,6.255678267022494,4.865335055000181,3.9083096784767597,2.909300139747373,5.246374913988239,2414.947595868479,Coffee
,29.336660857754993,120.70548394087149,19.840441599617545,6.001114140831041,4.392819947189272,1.5674113843886457,3.6813116379818354,,1791.6583136033155,Wheat
-1.1054535214861403,,114.47869373330914,,4.277576343616733,3.203564672028286,3.700815481954349,1.6913578002509848,,1810.0437883910315,Beans
-1.2878194306533746,29.80546163434012,362.89639850275466,16.827829726635528,4.359507406944642,,2.224816235126384,0.8459817470458485,6.801944804086682,1691.550352146718,Beans
,29.889409902262553,279.00239331373666,18.985406729336017,6.403648022636345,1.7834261120618633,1.1519956169076915,2.116759930341986,4.378256433789838,1488.835215090464,Beans
-1.1928091147184234,29.870129311756717,,32.54940093308964,5.363834285742233,3.3384668907767927,2.8393550122143347,3.641526379533432,,1713.4825463873758,Beans
-1.2944918846513283,29.137230256096633,204.11319642892215,29.774463014531328,7.669072266310723,2.5504229724794487,2.669717045641943,,7.445478338533841,1904.2112984001392,Wheat
-2.220144911670946,30.31619129394557,265.3543087744307,15.274911080226905,,2.6690780289961964,3.95758874452406,0.3567363891162998,2.800742733140793,2478.987358255989,Coffee
,29.39840006388306,79.21242974628416,19.967525207396005,4.573125834810565,,1.133684420896205,2.801033920302569,2.1312448952500374,2406.6468389773363,Coffee
-1.6909866371265239,29.194272381924208,358.84572894256854,19.28812965986329,,1.7686326001876325,2.721032060380768,2.3304003375899196,5.533421945139668,2293.2294374396824,Coffee
,30.333122119803466,331.2612374045373,20.41612656073945,5.173413685764039,1.9311782526253394,0.3028926446148429,3.639106387751059,3.2548802301193476,2333.6958035572875,Coffee
-1.1558630501147602,30.43347724734463,226.82237075182337,,6.101881229423572,,0.5432195509172056,0.5776775257161592,6.474598876774343,,Wheat
-2.022994787542204,30.293191425898176,388.49431534070965,,6.79133114202068,0.7530093268293752,0.11528166230926373,2.182740841498161,1.620417411305218,1986.166490766197,Wheat
-2.334922113208485,30.214274112087317,196.21634274628488,24.178810331936408,7.601056444808282,2.6853543428600317,3.9978966561327254,3.52990450469638,6.721940493389555,2342.600084404321,Coffee
,,394.43861166277424,29.654669495723304,7.168764779206704,4.607603601835378,3.228867418875163,1.6990927682927977,3.191317015978171,1589.4261474870295,Beans
-1.8593383170606155,29.82628605591371,283.7719995812695,,6.705444271490896,3.2466335351817066,3.168219757460809,1.9797801791581817,0.502307877127871,2442.643717518203,Coffee
-1.2729778511162604,29.130480139867114,272.1349456388795,28.457433371961596,6.718532729580574,2.9588318339545943,2.0879316936239007,0.37479664290113734,1.7058925479046756,1623.6790931037744,Beans
-1.2089041251154848,29.612679819606047,108.08421335352475,16.622983570724784,7.783698576128346,1.6238488065320984,1.2702616233312158,1.1847601977507523,9.369346089433394,1901.6239980898235,Wheat
-2.489571804203214,29.55903277551847,358.6747154066254,34.02981420353574,5.183296389986144,2.044739700790017,0.689930709404436,1.3655759317588947,8.7398690715959,2064.707069908558,Coffee
-1.7338790461336515,29.38963067564049,199.6213907722153,31.769836676860496,4.004448376784749,4.334217871121118,1.2102314815012083,3.785977550105059,2.71928580434425,2425.8880196139075,Coffee
-1.8738834952768315,30.085130170532878,106.78169202386778,31.101806369913255,,3.0164815929580615,1.5662877655236427,1.2024027061105202,7.894533093182167,1366.924411078399,Beans
-2.1668382842939047,29.743813602618157,54.41263199151567,31.45967610083535,4.871565518506976,2.8163398719055093,3.049609378223147,1.8973880675516428,6.281430135152755,2119.1964673579632,Coffee
-2.320201948999476,29.121569323861472,245.9144892734339,33.654210162655225,6.647338340455993,0.9481087109301302,2.2046809767222943,2.718087251900691,9.72359475877376,1781.2233792161232,Wheat
-1.993577242894558,29.330274802924716,234.58986774293672,25.885079322273953,6.534846399062117,,,0.7325151523907217,4.049253765573562,1402.8357109309616,Wheat
,30.024888145489395,301.7737678292055,19.00564035735252,6.373845530818896,4.836583349091721,0.17031313493975775,1.9971253098533106,6.973875818913127,2164.910259694586,Coffee
,29.11419628923545,361.5903185562307,27.335672157050823,4.064973772837815,2.1964377527907875,0.4990955001828463,2.9803022539560398,1.1035893630272264,1828.3334202607698,Maize
-1.721814067384951,30.276810371073154,77.79230462506032,29.857629873358782,6.91511221780259,,1.7009449834197794,3.4807353308055577,4.264349794755857,1991.4607309745138,Wheat
-1.4454715616572331,29.74271979052096,306.0237716191268,,,0.8587178293427824,3.7394523764911716,2.5424111711834643,9.656267781287715,,Maize
-1.954555596431059,29.72087986598997,115.59418043415377,25.428980483337604,6.660223956026524,3.5740142857537096,2.5858696767159643,2.709308709736097,5.620318307276145,1721.9109277414075,Wheat
-1.042326875918559,29.888611676989278,350.3619686050074,,6.226313714008613,4.696550189176824,3.227121009514509,0.592505543079819,3.2348552816810234,1926.0313764821008,Beans
,30.237021448887724,336.67222985157963,22.422258768602557,5.370923701711629,3.0904936384883883,1.9188609185677394,3.788528339260754,1.6425741497217652,1607.3662214047658,Beans
-2.122326556261954,29.52171381185329,239.27781424494054,33.415332169267145,4.538305068416431,1.0675189506893474,1.510497724460667,0.6170389021894811,7.183519231724539,1297.558809771552,Beans
-1.754127241161422,30.017024228838594,298.584979518159,26.688978195148522,4.377675590641924,3.117746873630645,0.5227614535948286,3.1212244550090134,6.626132412582405,2442.460738472956,Coffee
-2.0486825352748457,29.848597945993685,160.02253961431194,,7.326073332448894,3.948562458970936,3.5161387865261995,1.1327836549354435,4.052417779235859,1767.201310063926,Wheat
-2.0727392584337987,,214.90876462648512,20.37707028764387,7.673590168326232,2.328874414583084,3.154324113208821,3.741013260434881,,2100.880555431551,Coffee
-2.4446695789682007,30.317944979532736,337.5729141986651,22.368978398331578,6.599152187057198,4.459269865736605,0.755660580631128,2.9078422035409703,0.710926723384578,1616.5707903340872,Wheat
-1.5856534990301547,30.196139032410393,,32.90692178306338,4.4137364594419335,3.41907329010814,2.097816199117416,3.039873480615639,3.385376590502345,1532.6976460385745,Beans
-1.7459814651567078,29.98767775198764,,28.329260950536714,5.6081088675529625,4.5466201323014115,2.000761750892855,0.9543307749335449,9.250160119846024,1610.7464477006874,Beans
-2.422781873125016,30.275872593641363,222.97435653760496,30.747740535046656,6.915756800420629,3.3057739006130173,2.5378570554774615,1.8278559088771271,3.5488866640346837,1613.7949656784747,Wheat
-2.082030303645083,30.300941301439703,339.8872383530264,24.086908461353104,7.119283536040273,1.090795874021709,3.7901288865659186,2.509471458898217,2.896401921624119,1816.2701739129304,Wheat
-1.1376011710500196,,167.32281657980548,27.60494438912316,4.472874489164354,1.893612699973351,2.3611086228736706,3.1028971110057437,5.57509389434685,1815.2048049720447,Beans
-2.1406571639995415,30.25551999254551,110.81655759751033,,4.00012287538153,1.4080772671360562,2.2068473404366125,0.5054415660583194,8.32611662424511,1745.7307238243075,Wheat
-2.2826576918631654,30.046207192503925,299.20490711577327,,6.84854818352242,4.589719239725881,0.29625943844518937,3.853224734172661,1.47989422834443,1202.178677376157,Beans
,30.02021115764045,339.0923744478286,23.552026674066745,5.426384703944823,3.921800302793672,0.34533915647029334,3.5718606151627683,9.458696741634494,1744.1132177507966,Beans
-1.021524318834099,29.927917067322777,85.22311748323666,23.850910296294913,5.017925326473041,3.5437926600950274,0.8306524861744766,1.1543595029327791,8.053192371221058,1253.6558506309773,Wheat
-2.1369170927327494,30.129074959336464,133.95593946458064,,4.051589879158102,1.8543484383422975,0.2266360095978183,3.3087649478260945,2.2218774277397433,1189.2036794436476,Beans
-1.4917966788911823,29.237907657939612,,33.72561242937853,6.161197627045999,1.328201474225961,2.9990762927230485,2.1214632998553116,7.264075631382545,2398.968576011752,Coffee
-1.3575705770069235,30.32130613879839,,16.28012693217242,7.404602941703927,3.904029895950103,,1.9010452780918727,,1907.4250197215565,Wheat
-2.1435436840114006,30.307765291617848,207.62284261689442,31.494864746940152,7.830526585090352,2.6337107564558586,0.6306193142834075,1.3262930126644812,4.321799441725028,1989.2350871868764,Wheat
-1.4076754770822106,29.04387092455184,312.0892179371573,20.84766220824386,,1.516052984677831,3.3607077131015957,2.3657774878632107,7.941255878169231,1602.6905055000457,Beans
-1.94832530092112,30.238725125847143,277.90165470858597,23.878389090127556,6.057845310959577,3.274798901743738,0.7036655358998367,2.9465675590440314,9.646455675816956,2363.4713378722963,Coffee
-1.5515412541096307,29.193304801210168,267.3249986174509,15.43826657550018,,0.6815023346230339,1.2745847892896993,1.7026383293547571,1.7032307920483423,1956.8957343694983,Beans
-1.549705433858658,29.502678281388715,173.33123131337902,21.02092155668626,6.195491206170399,1.9677661435771407,1.0710099067293235,2.553954852732339,4.495987250348785,2153.7548042853814,Coffee
-1.6963379738878623,30.11526238443741,344.506643579666,,,2.6085064756601057,1.5519976844348864,2.8273203925056847,5.068945276800884,1552.843703541571,Maize
-2.3645653449183874,29.241139844072464,214.9505085893576,16.12352154694878,6.428541123534307,1.1658125034923263,1.0931886869708514,2.873375086359615,4.074962261072477,2440.0178212286883,Coffee
-1.247046256616143,30.22695053617859,392.6867283053041,,5.554905391506187,4.930945149158778,2.006908613109963,0.302667782711603,3.9502966753041378,2230.6919352374725,Coffee
-2.018829902542396,,271.9497484035079,33.54221257716854,4.9611964938014665,,1.688890737283273,3.453016442171761,0.9965523418351672,,Coffee
-2.2202222344002185,29.761201600641254,94.19265954757596,17.107864362156104,4.379861100913506,1.0865890851946949,3.9476210140393735,1.887187927583687,7.012616895344921,1258.2914011386315,Wheat
-2.4388372876678543,29.00957880757525,286.66214672640194,30.288814561510087,5.259673778355583,1.4159069324910338,0.3181127655000801,1.1234227186152363,4.644036962640431,,Maize
